"2021-10-07T05:35Z","54666.5","54697.5","54666.5","54697.5","4671356"
"2021-10-07T05:36Z","54697.5","54712.5","54697.5","54712.5","2240611"
"2021-10-07T05:37Z","54712.5","54712.5","54712","54712","132122"
"2021-10-07T05:38Z","54712","54727.5","54700","54727","2088237"
"2021-10-07T05:39Z","54727","54750","54727","54750","939562"
"2021-10-07T05:40Z","54750","54750","54749.5","54749.5","411892"
"2021-10-07T05:41Z","54749.5","54756.5","54749.5","54756.5","640409"
"2021-10-07T05:42Z","54756.5","54766","54756","54765.5","1787011"
"2021-10-07T05:43Z","54765.5","54766","54715","54715.5","2683937"
"2021-10-07T05:44Z","54715.5","54715.5","54683","54683.5","2297350"
"2021-10-07T05:45Z","54683.5","54683.5","54616","54616","2462944"
"2021-10-07T05:46Z","54616","54650","54616","54650","1360110"
"2021-10-07T05:47Z","54650","54695","54649.5","54695","2231380"
"2021-10-07T05:48Z","54695","54714.5","54694.5","54714.5","1085582"
"2021-10-07T05:49Z","54714.5","54714.5","54714","54714.5","253291"
"2021-10-07T05:50Z","54714.5","54714.5","54712.5","54714.5","392286"
"2021-10-07T05:51Z","54714.5","54751","54714","54750.5","645200"
"2021-10-07T05:52Z","54750.5","54751","54750.5","54750.5","444080"
"2021-10-07T05:53Z","54750.5","54753.5","54750.5","54753","361038"
"2021-10-07T05:54Z","54753","54753.5","54753","54753.5","183525"
"2021-10-07T05:55Z","54753.5","54753.5","54728","54728.5","589051"
"2021-10-07T05:56Z","54728.5","54728.5","54720","54720","508793"
"2021-10-07T05:57Z","54720","54720.5","54720","54720","289722"
"2021-10-07T05:58Z","54720","54720.5","54720","54720.5","91007"
"2021-10-07T05:59Z","54720.5","54753","54720","54753","1858743"
"2021-10-07T06:00Z","54753","54753.5","54720","54720.5","1169297"
"2021-10-07T06:01Z","54720.5","54720.5","54715","54718","746312"
"2021-10-07T06:02Z","54718","54719.5","54717.5","54719","145373"
"2021-10-07T06:03Z","54719","54741","54719","54740.5","443231"
"2021-10-07T06:04Z","54740.5","54750","54740.5","54750","395419"
"2021-10-07T06:05Z","54750","54819","54749.5","54818.5","4721517"
"2021-10-07T06:06Z","54818.5","54929","54818.5","54929","5116470"
"2021-10-07T06:07Z","54929","54960.5","54929","54960.5","5071596"
"2021-10-07T06:08Z","54960.5","54962.5","54922.5","54922.5","2744646"
"2021-10-07T06:09Z","54922.5","54923","54850","54850","1500374"
"2021-10-07T06:10Z","54850","54851","54850","54850.5","192142"
"2021-10-07T06:11Z","54850.5","54851","54841","54841.5","1014138"
"2021-10-07T06:12Z","54841.5","54841.5","54823.5","54824","401339"
"2021-10-07T06:13Z","54824","54827.5","54823.5","54827.5","203382"
"2021-10-07T06:14Z","54827.5","54859","54827","54859","545171"
"2021-10-07T06:15Z","54859","54859","54823","54823","1008762"
"2021-10-07T06:16Z","54823","54823.5","54779","54779.5","2022886"
"2021-10-07T06:17Z","54779.5","54779.5","54756","54756","1210344"
"2021-10-07T06:18Z","54756","54757.5","54756","54757.5","188247"
"2021-10-07T06:19Z","54757.5","54774.5","54757.5","54774","543963"
"2021-10-07T06:20Z","54774","54774.5","54774","54774","118880"
"2021-10-07T06:21Z","54774","54793","54774","54793","464559"
"2021-10-07T06:22Z","54793","54799.5","54792.5","54799.5","457339"
"2021-10-07T06:23Z","54799.5","54799.5","54799","54799","407920"
"2021-10-07T06:24Z","54799","54799.5","54799","54799.5","167975"
"2021-10-07T06:25Z","54799.5","54799.5","54755","54755.5","826393"
"2021-10-07T06:26Z","54755.5","54755.5","54755","54755","255478"
"2021-10-07T06:27Z","54755","54755.5","54755","54755","345161"
"2021-10-07T06:28Z","54755","54756","54755","54755.5","256938"
"2021-10-07T06:29Z","54755.5","54757.5","54755.5","54757","173109"
"2021-10-07T06:30Z","54757","54762","54712","54712.5","1636933"
"2021-10-07T06:31Z","54712.5","54713","54712.5","54712.5","206756"
"2021-10-07T06:32Z","54712.5","54724.5","54712.5","54724.5","768089"
"2021-10-07T06:33Z","54724.5","54724.5","54724","54724.5","118954"
"2021-10-07T06:34Z","54724.5","54724.5","54682","54682","5286070"
"2021-10-07T06:35Z","54682","54699.5","54675","54675","2706650"
"2021-10-07T06:36Z","54675","54675.5","54667.5","54668","1074565"
"2021-10-07T06:37Z","54668","54668","54665","54665.5","1340989"
"2021-10-07T06:38Z","54665.5","54665.5","54661","54661","492710"
"2021-10-07T06:39Z","54661","54661.5","54660.5","54660.5","442108"
"2021-10-07T06:40Z","54660.5","54661","54660.5","54660.5","463592"
"2021-10-07T06:41Z","54660.5","54661","54654","54654.5","1067124"
"2021-10-07T06:42Z","54654.5","54659.5","54654","54659.5","833484"
"2021-10-07T06:43Z","54659.5","54659.5","54650","54650.5","1094610"
"2021-10-07T06:44Z","54650.5","54650.5","54600","54604.5","3210929"
"2021-10-07T06:45Z","54604.5","54633.5","54572","54633.5","2874665"
"2021-10-07T06:46Z","54633.5","54709","54633.5","54709","1719926"
"2021-10-07T06:47Z","54709","54709","54656","54656","1664698"
"2021-10-07T06:48Z","54656","54656.5","54630.5","54631","1074185"
"2021-10-07T06:49Z","54631","54635","54619.5","54635","622321"
"2021-10-07T06:50Z","54635","54635","54591","54592","1333940"
"2021-10-07T06:51Z","54592","54592","54484.5","54504","7562575"
"2021-10-07T06:52Z","54504","54504.5","54483","54497","1842260"
"2021-10-07T06:53Z","54497","54497.5","54475","54478.5","1304514"
"2021-10-07T06:54Z","54478.5","54543.5","54478","54543.5","1511354"
"2021-10-07T06:55Z","54543.5","54586.5","54543","54586","1115133"
"2021-10-07T06:56Z","54586","54586.5","54520","54520","2166993"
"2021-10-07T06:57Z","54520","54530.5","54495","54530","1039698"
"2021-10-07T06:58Z","54530","54560","54530","54560","873443"
"2021-10-07T06:59Z","54560","54570.5","54559.5","54570.5","297372"
"2021-10-07T07:00Z","54570.5","54570.5","54526","54526.5","1138651"
"2021-10-07T07:01Z","54526.5","54554.5","54526","54554.5","1298753"
