"2020-09-13T12:27Z","10339","10339","10338.5","10338.5","87906"
"2020-09-13T12:28Z","10338.5","10339","10338.5","10339","161917"
"2020-09-13T12:29Z","10339","10339","10338.5","10338.5","77453"
"2020-09-13T12:30Z","10338.5","10339","10335","10335","343352"
"2020-09-13T12:31Z","10335","10335.5","10333.5","10334","411430"
"2020-09-13T12:32Z","10334","10334","10330","10330","195246"
"2020-09-13T12:33Z","10330","10330.5","10330","10330","116090"
"2020-09-13T12:34Z","10330","10330.5","10327","10327","929407"
"2020-09-13T12:35Z","10327","10327.5","10327","10327.5","268725"
"2020-09-13T12:36Z","10327.5","10327.5","10327","10327.5","96561"
"2020-09-13T12:37Z","10327.5","10327.5","10308.5","10308.5","1502629"
"2020-09-13T12:38Z","10308.5","10315.5","10308.5","10315.5","596949"
"2020-09-13T12:39Z","10315.5","10315.5","10309","10309.5","279250"
"2020-09-13T12:40Z","10309.5","10312","10308","10312","826806"
"2020-09-13T12:41Z","10312","10313","10312","10312.5","210410"
"2020-09-13T12:42Z","10312.5","10325.5","10312.5","10325","962345"
"2020-09-13T12:43Z","10325","10333","10325","10332.5","1096486"
"2020-09-13T12:44Z","10332.5","10332.5","10332","10332.5","73865"
"2020-09-13T12:45Z","10332.5","10333","10332","10333","149469"
"2020-09-13T12:46Z","10333","10333","10332.5","10333","55572"
"2020-09-13T12:47Z","10333","10334","10332.5","10334","64995"
"2020-09-13T12:48Z","10334","10334.5","10334","10334.5","138373"
"2020-09-13T12:49Z","10334.5","10334.5","10325.5","10327","269438"
"2020-09-13T12:50Z","10327","10327.5","10324","10324","317777"
"2020-09-13T12:51Z","10324","10324.5","10324","10324","100525"
"2020-09-13T12:52Z","10324","10324.5","10318","10318.5","237075"
"2020-09-13T12:53Z","10318.5","10318.5","10310","10310","605837"
"2020-09-13T12:54Z","10310","10315.5","10305","10315","987680"
"2020-09-13T12:55Z","10315","10318","10311","10311.5","322025"
"2020-09-13T12:56Z","10311.5","10311.5","10296.5","10298","2162591"
"2020-09-13T12:57Z","10298","10303","10296","10296","1490609"
"2020-09-13T12:58Z","10296","10298.5","10296","10298.5","408177"
"2020-09-13T12:59Z","10298.5","10299","10282.5","10282.5","1647509"
"2020-09-13T13:00Z","10282.5","10285","10257","10282","11219251"
"2020-09-13T13:01Z","10282","10282.5","10260","10271.5","2248220"
"2020-09-13T13:02Z","10271.5","10278","10268.5","10278","1646430"
"2020-09-13T13:03Z","10278","10299.5","10277.5","10299.5","1642902"
"2020-09-13T13:04Z","10299.5","10299.5","10292.5","10293","799923"
"2020-09-13T13:05Z","10293","10300","10292.5","10300","565842"
"2020-09-13T13:06Z","10300","10300","10296","10296.5","623206"
"2020-09-13T13:07Z","10296.5","10297","10296.5","10297","217588"
"2020-09-13T13:08Z","10297","10303.5","10296.5","10303.5","639884"
"2020-09-13T13:09Z","10303.5","10307.5","10303","10307.5","377484"
"2020-09-13T13:10Z","10307.5","10307.5","10301","10301.5","453338"
"2020-09-13T13:11Z","10301.5","10304.5","10301","10304.5","334049"
"2020-09-13T13:12Z","10304.5","10304.5","10302","10302.5","294008"
"2020-09-13T13:13Z","10302.5","10305.5","10302","10305.5","264066"
