"2021-09-09T11:03Z","46174.5","46190","46174","46190","1529069"
"2021-09-09T11:04Z","46190","46190","46174","46190","1758020"
"2021-09-09T11:05Z","46190","46190.5","46189","46189.5","1207303"
"2021-09-09T11:06Z","46189.5","46189.5","46182","46182","209570"
"2021-09-09T11:07Z","46182","46188","46182","46187.5","223653"
"2021-09-09T11:08Z","46187.5","46223","46180","46212","4530570"
"2021-09-09T11:09Z","46212","46212.5","46207.5","46207.5","434254"
"2021-09-09T11:10Z","46207.5","46215.5","46207.5","46215.5","665512"
"2021-09-09T11:11Z","46215.5","46232.5","46215","46232","1461861"
"2021-09-09T11:12Z","46232","46232.5","46215","46230.5","1257700"
"2021-09-09T11:13Z","46230.5","46246","46230.5","46246","889823"
"2021-09-09T11:14Z","46246","46250","46245.5","46249.5","1140031"
"2021-09-09T11:15Z","46249.5","46250","46213","46213.5","1217458"
"2021-09-09T11:16Z","46213.5","46258.5","46213","46258","1198205"
"2021-09-09T11:17Z","46258","46259","46258","46258.5","844495"
"2021-09-09T11:18Z","46258.5","46259","46258.5","46258.5","1067787"
"2021-09-09T11:19Z","46258.5","46259","46244.5","46258.5","912902"
"2021-09-09T11:20Z","46258.5","46290.5","46258","46279.5","3811630"
"2021-09-09T11:21Z","46279.5","46290.5","46246.5","46246.5","2613485"
"2021-09-09T11:22Z","46246.5","46253.5","46246.5","46253","1454094"
"2021-09-09T11:23Z","46253","46269","46253","46268.5","403131"
"2021-09-09T11:24Z","46268.5","46272","46268.5","46271.5","592430"
"2021-09-09T11:25Z","46271.5","46285","46271.5","46285","676442"
"2021-09-09T11:26Z","46285","46300","46284.5","46299.5","1810932"
"2021-09-09T11:27Z","46299.5","46310","46299.5","46310","1280711"
"2021-09-09T11:28Z","46310","46310","46299.5","46299.5","1865156"
"2021-09-09T11:29Z","46299.5","46300","46299.5","46300","773490"
"2021-09-09T11:30Z","46300","46300","46299.5","46300","156846"
"2021-09-09T11:31Z","46300","46300","46299.5","46299.5","233722"
"2021-09-09T11:32Z","46299.5","46315","46299.5","46315","2526196"
"2021-09-09T11:33Z","46315","46344","46290.5","46343.5","3198298"
"2021-09-09T11:34Z","46343.5","46344","46319.5","46320","1846446"
"2021-09-09T11:35Z","46320","46320","46309.5","46309.5","781096"
"2021-09-09T11:36Z","46309.5","46321","46309.5","46321","1157078"
"2021-09-09T11:37Z","46321","46321","46306.5","46320","1110271"
"2021-09-09T11:38Z","46320","46329","46319.5","46329","1675189"
"2021-09-09T11:39Z","46329","46329","46328.5","46329","1135133"
"2021-09-09T11:40Z","46329","46372","46328.5","46372","4148285"
"2021-09-09T11:41Z","46372","46372","46347.5","46347.5","2341611"
"2021-09-09T11:42Z","46347.5","46370","46347.5","46370","1356175"
"2021-09-09T11:43Z","46370","46370","46369.5","46369.5","1515826"
"2021-09-09T11:44Z","46369.5","46370","46369.5","46370","561166"
"2021-09-09T11:45Z","46370","46398","46369.5","46398","4688343"
"2021-09-09T11:46Z","46398","46398","46374","46389","1998516"
"2021-09-09T11:47Z","46389","46389","46355","46355","3665803"
"2021-09-09T11:48Z","46355","46370","46339.5","46339.5","1776137"
"2021-09-09T11:49Z","46339.5","46339.5","46268.5","46268.5","6046325"
"2021-09-09T11:50Z","46268.5","46280.5","46268.5","46280","2017572"
"2021-09-09T11:51Z","46280","46304","46280","46303.5","623660"
"2021-09-09T11:52Z","46303.5","46306.5","46303.5","46306","686008"
"2021-09-09T11:53Z","46306","46314","46306","46314","825924"
"2021-09-09T11:54Z","46314","46314","46290.5","46290.5","3560983"
"2021-09-09T11:55Z","46290.5","46315.5","46290.5","46315.5","937742"
"2021-09-09T11:56Z","46315.5","46333.5","46315.5","46333","304895"
"2021-09-09T11:57Z","46333","46333.5","46333","46333.5","376593"
"2021-09-09T11:58Z","46333.5","46333.5","46333","46333","597457"
"2021-09-09T11:59Z","46333","46333.5","46310","46310.5","1583867"
"2021-09-09T12:00Z","46310.5","46372.5","46310","46372.5","2695734"
"2021-09-09T12:01Z","46372.5","46372.5","46372","46372","596404"
"2021-09-09T12:02Z","46372","46372.5","46372","46372","926453"
"2021-09-09T12:03Z","46372","46400","46372","46399.5","2392778"
"2021-09-09T12:04Z","46399.5","46400","46390","46390","1590205"
"2021-09-09T12:05Z","46390","46390.5","46389","46389","919536"
"2021-09-09T12:06Z","46389","46407","46389","46404.5","1620211"
"2021-09-09T12:07Z","46404.5","46462.5","46404.5","46462.5","7221101"
"2021-09-09T12:08Z","46462.5","46539.5","46462","46523.5","9716914"
"2021-09-09T12:09Z","46523.5","46523.5","46471","46471","8120607"
"2021-09-09T12:10Z","46471","46471.5","46394.5","46395","5149884"
"2021-09-09T12:11Z","46395","46411.5","46366","46391.5","5104413"
"2021-09-09T12:12Z","46391.5","46394","46391","46393.5","2109239"
"2021-09-09T12:13Z","46393.5","46394","46366","46366","1807189"
"2021-09-09T12:14Z","46366","46366.5","46316","46316.5","3930755"
"2021-09-09T12:15Z","46316.5","46350","46316","46349.5","1500765"
"2021-09-09T12:16Z","46349.5","46350","46313.5","46313.5","3397648"
"2021-09-09T12:17Z","46313.5","46313.5","46242","46249.5","8156618"
"2021-09-09T12:18Z","46249.5","46250","46163","46201","8409780"
"2021-09-09T12:19Z","46201","46201","46093.5","46112.5","12427236"
"2021-09-09T12:20Z","46112.5","46116.5","46090","46090.5","5624290"
"2021-09-09T12:21Z","46090.5","46167.5","46090","46160.5","7066500"
"2021-09-09T12:22Z","46160.5","46194.5","46149","46194.5","3304604"
"2021-09-09T12:23Z","46194.5","46208.5","46151.5","46162","4564096"
"2021-09-09T12:24Z","46162","46192.5","46142","46192.5","2293651"
"2021-09-09T12:25Z","46192.5","46192.5","46150","46150.5","1028127"
"2021-09-09T12:26Z","46150.5","46150.5","46100","46112.5","2327857"
"2021-09-09T12:27Z","46112.5","46112.5","46100","46100","2473733"
"2021-09-09T12:28Z","46100","46100.5","46013","46017.5","7183573"
"2021-09-09T12:29Z","46017.5","46033","46017.5","46018.5","6291251"
"2021-09-09T12:30Z","46018.5","46018.5","45887.5","45888","12629120"
"2021-09-09T12:31Z","45888","45941.5","45679.5","45691","37828557"
"2021-09-09T12:32Z","45691","45851.5","45691","45800","22862749"
"2021-09-09T12:33Z","45800","45824","45748.5","45749","6667551"
"2021-09-09T12:34Z","45749","45808.5","45748.5","45781","7818300"
"2021-09-09T12:35Z","45781","45824.5","45770","45824.5","4477528"
"2021-09-09T12:36Z","45824.5","45854.5","45814.5","45836.5","6117502"
"2021-09-09T12:37Z","45836.5","45836.5","45700","45700.5","8644231"
"2021-09-09T12:38Z","45700.5","45742.5","45673","45673.5","8211392"
"2021-09-09T12:39Z","45673.5","45687.5","45614.5","45687","10025264"
"2021-09-09T12:40Z","45687","45740","45667.5","45718.5","5595709"
"2021-09-09T12:41Z","45718.5","45718.5","45667.5","45668","3312458"
"2021-09-09T12:42Z","45668","45769","45668","45768.5","11755245"
"2021-09-09T12:43Z","45768.5","45822","45768","45789","6515525"
"2021-09-09T12:44Z","45789","45789.5","45751","45751.5","1635159"
"2021-09-09T12:45Z","45751.5","45830","45751","45754.5","9639893"
"2021-09-09T12:46Z","45754.5","45755","45715.5","45754.5","4151855"
"2021-09-09T12:47Z","45754.5","45782","45754.5","45781.5","1837003"
"2021-09-09T12:48Z","45781.5","45800","45781.5","45800","2500303"
"2021-09-09T12:49Z","45800","45903.5","45799.5","45903.5","7687034"
"2021-09-09T12:50Z","45903.5","45920","45882","45882","3679834"
"2021-09-09T12:51Z","45882","45930","45882","45900.5","4091958"
"2021-09-09T12:52Z","45900.5","45922","45900.5","45922","2418264"
"2021-09-09T12:53Z","45922","45981.5","45921.5","45981.5","6547651"
"2021-09-09T12:54Z","45981.5","46369.5","45981","46304.5","34695834"
"2021-09-09T12:55Z","46304.5","46461","46278","46458.5","18889712"
"2021-09-09T12:56Z","46458.5","46748","46458","46684.5","33609665"
"2021-09-09T12:57Z","46684.5","46749","46552.5","46687.5","26406674"
"2021-09-09T12:58Z","46687.5","46698.5","46601","46639.5","11312098"
"2021-09-09T12:59Z","46639.5","46651.5","46594.5","46651.5","14568092"
"2021-09-09T13:00Z","46651.5","47061.5","46651","47038","48645746"
"2021-09-09T13:01Z","47038","47038","46910","46949","21957828"
"2021-09-09T13:02Z","46949","46970","46881","46885","17512641"
"2021-09-09T13:03Z","46885","46950","46868","46879","9357215"
"2021-09-09T13:04Z","46879","46918","46865","46880.5","4908249"
"2021-09-09T13:05Z","46880.5","46940","46870.5","46940","4628420"
"2021-09-09T13:06Z","46940","47078","46906.5","46906.5","17686079"
"2021-09-09T13:07Z","46906.5","46989.5","46900","46989.5","7718323"
